timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
57624733,57624733,8,39,0,0,27002,1488,1497,992,2016,1401,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
57825534,57825534,8,39,0,0,27003,1488,1497,992,2015,1402,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
58049544,58049544,8,39,0,0,27004,1489,1497,992,2015,1402,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
58230332,58230332,8,39,0,0,27002,1488,1498,991,1796,1402,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
58446333,58446333,8,39,0,0,27007,1488,1498,991,1512,1401,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
58643141,58643141,8,39,0,0,27002,1489,1497,992,1513,1402,992,991,991,0,0,0,0,0,0,0,0,0,0,0,0,2
58843141,58843141,8,39,0,0,26996,1488,1497,1095,1511,1402,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
59043954,59043954,8,39,0,0,27002,1489,1497,1237,1512,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
59243934,59243934,8,39,0,0,27002,1488,1498,1357,1512,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
59452957,59452957,8,39,0,0,27003,1488,1497,1449,1510,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
59665532,59665532,8,39,0,0,26993,1488,1498,1499,1510,1402,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
59866349,59866349,8,39,0,0,27005,1489,1497,1551,1511,1402,992,991,991,0,0,0,0,0,0,0,0,0,0,0,0,2
60066526,60066526,8,39,0,0,27008,1488,1498,1572,1512,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
60255157,60255157,8,39,0,0,27005,1488,1498,1574,1511,1402,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
60463327,60463327,8,39,0,0,27002,1488,1498,1574,1512,1401,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
60680155,60680155,8,39,0,0,27003,1488,1497,1576,1511,1402,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
60879933,60879933,8,39,0,0,27000,1488,1497,1576,1511,1402,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
61072750,61072750,8,39,0,0,27003,1489,1497,1576,1511,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
61269554,61269554,8,39,0,0,27007,1488,1522,1576,1512,1401,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
61494336,61494336,8,39,0,0,27002,1488,1554,1576,1512,1401,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
61698339,61698339,8,39,0,0,27001,1490,1788,1586,1512,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
61891132,61891132,8,39,0,0,27013,1534,2011,1588,1511,1402,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
62103151,62103151,8,39,0,0,27008,1494,2012,1599,1512,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
62300951,62300951,8,39,0,0,27002,1492,2012,1760,1511,1402,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
62500721,62500721,8,39,0,0,26999,1492,2012,1773,1511,1402,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
62693541,62693541,8,39,0,0,27002,1503,2011,1775,1511,1402,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
62897518,62897518,8,39,0,0,27002,1494,2012,1761,1738,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
63094567,63094567,8,39,0,0,27002,1493,2011,1759,1755,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
63310528,63310528,8,39,0,0,27001,1493,2012,1759,1510,1402,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
63499147,63499147,8,39,0,0,27001,1494,2012,1760,1511,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
63723133,63723133,8,39,0,0,27001,1500,2011,1760,1528,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
63919936,63919936,8,39,0,0,27002,1498,2012,1758,1670,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
64123929,64123929,8,39,0,0,26999,1495,2011,1759,1607,1402,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
64324735,64324735,8,39,0,0,26995,1493,2011,1759,1523,1401,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
64524743,64524743,8,39,0,0,27003,1492,2012,1759,1514,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
64717749,64717749,8,39,0,0,27001,1492,2011,1760,1513,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
64933743,64933743,8,39,0,0,27003,1492,2012,1759,1512,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
65137519,65137519,8,39,0,0,27002,1492,2012,1759,1512,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
65334326,65334326,8,39,0,0,27008,1493,2012,1759,1512,1401,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
65534321,65534321,8,39,0,0,26995,1491,2012,1759,1512,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
65735095,65735095,8,39,0,0,27000,1491,2012,1759,1512,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
65935135,65935135,8,39,0,0,26995,1492,2011,1760,1512,1401,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
66139931,66139931,8,39,0,0,27004,1491,2012,1760,1511,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
66340165,66340165,8,39,0,0,27001,1491,2012,1759,1512,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
66548737,66548737,8,39,0,0,27000,1492,2012,1759,1512,1401,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
66748734,66748734,8,39,0,0,27004,1492,2011,1760,1511,1402,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
66945541,66945541,8,39,0,0,27003,1492,2012,1759,1512,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
67161531,67161531,8,39,0,0,27001,1492,2012,1759,1512,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
67362334,67362334,8,39,0,0,27001,1492,2011,1760,1511,1402,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
67562349,67562349,8,39,0,0,26998,1492,2012,1759,1512,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
67759135,67759135,8,39,0,0,27003,1492,2011,1760,1511,1402,992,991,991,0,0,0,0,0,0,0,0,0,0,0,0,2
67979150,67979150,8,39,0,0,27002,1492,2011,1760,1511,1402,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
68171932,68171932,8,39,0,0,27001,1492,2012,1760,1511,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
68367936,68367936,8,39,0,0,27005,1492,2011,1760,1511,1402,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
68583920,68583920,8,39,0,0,27006,1491,2012,1760,1511,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
68780738,68780738,8,39,0,0,27002,1492,2012,1759,1512,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
68996721,68996721,8,39,0,0,27002,1491,2012,1759,1512,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
69173528,69173528,8,39,0,0,27002,1492,2012,1760,1511,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
69393520,69393520,8,39,0,0,27002,1492,2011,1760,1512,1401,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
69586561,69586561,8,39,0,0,27006,1491,2012,1759,1512,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
69786319,69786319,8,39,0,0,27003,1492,2012,1759,1512,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
70007149,70007149,8,39,0,0,27002,1492,2012,1759,1512,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
70203118,70203118,8,39,0,0,27001,1492,2011,1760,1511,1402,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
70399933,70399933,8,39,0,0,27002,1492,2012,1759,1512,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
70599927,70599927,8,39,0,0,26999,1491,2012,1760,1511,1402,992,991,991,0,0,0,0,0,0,0,0,0,0,0,0,2
70816757,70816757,8,39,0,0,27003,1492,2011,1760,1511,1402,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
71000751,71000751,8,39,0,0,27003,1492,2011,1760,1511,1402,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
71218330,71218330,8,39,0,0,27003,1492,2011,1760,1512,1401,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
71414317,71414317,8,39,0,0,27005,1491,2012,1759,1512,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
71611130,71611130,8,39,0,0,27008,1492,2011,1760,1511,1402,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
71823349,71823349,8,39,0,0,27000,1492,2011,1760,1511,1402,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
72020745,72020745,8,39,0,0,27004,1492,2012,1792,1512,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
72224718,72224718,8,39,0,0,27001,1492,2012,1796,1511,1402,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
72437753,72437753,8,39,0,0,27003,1492,2011,1797,1512,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
72641531,72641531,8,39,0,0,27002,1492,2012,1797,1393,1401,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
72834587,72834587,8,39,0,0,27004,1492,2012,1797,1353,1402,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
73030318,73030318,8,39,0,0,27002,1492,2011,1798,1338,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
73231373,73231373,8,39,0,0,27002,1493,2011,1799,1317,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
73439117,73439117,8,39,0,0,27006,1492,2011,1798,1353,1402,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
73631942,73631942,8,39,0,0,27004,1491,2012,1731,1470,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
73851935,73851935,8,39,0,0,27004,1492,2012,1568,1508,1401,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
74048731,74048731,8,39,0,0,27003,1492,2012,1459,1510,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
74248738,74248738,8,39,0,0,27002,1492,2011,1431,1509,1402,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
74450379,74450379,8,39,0,0,27008,1492,2012,1428,1510,1401,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
74650351,74650351,8,39,0,0,27006,1492,2011,1428,1510,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
74843132,74843132,8,39,0,0,27003,1491,2011,1428,1421,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
75063138,75063138,8,39,0,0,27004,1492,2011,1428,1399,1402,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
75259925,75259925,8,39,0,0,27003,1492,2011,1428,1510,1401,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
75455940,75455940,8,39,0,0,27001,1491,2012,1427,1510,1402,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
75669557,75669557,8,39,0,0,27003,1492,2012,1427,1510,1402,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
75873519,75873519,8,39,0,0,27002,1492,2011,1428,1540,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
76074349,76074349,8,39,0,0,27002,1491,2012,1427,1681,1402,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
76266338,76266338,8,39,0,0,27002,1493,2011,1427,1726,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
76463146,76463146,8,39,0,0,27002,1491,2012,1426,1728,1402,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
76679128,76679128,8,39,0,0,27004,1491,2012,1426,1730,1402,992,991,991,0,0,0,0,0,0,0,0,0,0,0,0,2
76879931,76879931,8,39,0,0,27006,1492,2012,1426,1756,1401,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
77075935,77075935,8,39,0,0,27003,1491,2012,1426,1777,1402,992,991,991,0,0,0,0,0,0,0,0,0,0,0,0,2
77269535,77269535,8,39,0,0,27002,1492,2012,1426,1777,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
77469543,77469543,8,39,0,0,27010,1492,2011,1426,1752,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
77690330,77690330,8,39,0,0,27003,1492,2011,1426,1743,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
77874413,77874413,8,39,0,0,27008,1492,2011,1427,1742,1402,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
78095136,78095136,8,39,0,0,27007,1491,2012,1426,1740,1402,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
78291145,78291145,8,39,0,0,27004,1491,2012,1439,1699,1402,992,991,991,0,0,0,0,0,0,0,0,0,0,0,0,2
78487931,78487931,8,39,0,0,27003,1492,2011,1590,1564,1401,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
78691935,78691935,8,39,0,0,26999,1491,2012,1592,1574,1402,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
78892733,78892733,8,39,0,0,27004,1491,2012,1591,1597,1402,992,991,991,0,0,0,0,0,0,0,0,0,0,0,0,2
79096739,79096739,8,39,0,0,27004,1492,2011,1592,1637,1402,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
79313539,79313539,8,39,0,0,27002,1492,2011,1592,1551,1402,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
79513529,79513529,8,39,0,0,27003,1492,2012,1591,1516,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
79713518,79713518,8,39,0,0,26999,1492,2011,1592,1513,1401,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
79922334,79922334,8,39,0,0,27006,1492,2011,1593,1468,1402,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
80122549,80122549,8,39,0,0,27008,1491,1962,1593,1510,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
80319933,80319933,8,39,0,0,27003,1490,1792,1593,1512,1401,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
80513529,80513529,8,39,0,0,26996,1488,1577,1593,1512,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
80713516,80713516,8,39,0,0,27002,1488,1498,1593,1511,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
80931134,80931134,8,39,0,0,27001,1488,1498,1591,1512,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
81136154,81136154,8,39,0,0,27004,1489,1497,1563,1511,1402,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
81335928,81335928,8,39,0,0,27001,1488,1497,1551,1510,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
81539916,81539916,8,39,0,0,26999,1488,1497,1330,1511,1401,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
81721532,81721532,8,39,0,0,27001,1488,1498,1416,1511,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
81942336,81942336,8,39,0,0,26998,1488,1498,1415,1512,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
82138335,82138335,8,39,0,0,27003,1489,1497,1416,1511,1402,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
82335142,82335142,8,39,0,0,27003,1488,1498,1415,1512,1402,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
82547135,82547135,8,39,0,0,26997,1489,1497,1416,1511,2016,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
82747135,82747135,8,39,0,0,27003,1489,1497,1416,1511,2016,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
82935926,82935926,8,39,0,0,27004,1488,1497,1416,1511,2016,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
83156155,83156155,8,39,0,0,27002,1489,1497,1416,1511,2016,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
83356784,83356784,8,39,0,0,27007,1488,1498,1415,1512,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
83552949,83552949,8,39,0,0,27001,1488,1498,1415,1512,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
83757536,83757536,8,39,0,0,27002,1489,1497,1416,1511,2016,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
83953544,83953544,8,39,0,0,27007,1488,1498,1415,1512,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
84150357,84150357,8,39,0,0,27002,1488,1498,1415,1512,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
84370335,84370335,8,39,0,0,27002,1489,1497,1416,1512,2015,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
84575134,84575134,8,39,0,0,27000,1488,1498,1416,1511,2016,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
84775144,84775144,8,39,0,0,27002,1489,1497,1416,1512,2015,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
84975930,84975930,8,39,0,0,27002,1488,1498,1416,1512,2015,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
85167932,85167932,8,39,0,0,27003,1488,1498,1415,1512,2015,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
85388738,85388738,8,39,0,0,27003,1488,1497,1416,1512,2015,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
85592735,85592735,8,39,0,0,27000,1488,1498,1415,1511,2016,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
85776718,85776718,8,39,0,0,27003,1489,1498,1415,1512,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
85985530,85985530,8,39,0,0,26999,1488,1498,1415,1512,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
86189517,86189517,8,39,0,0,27003,1489,1497,1416,1512,2015,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
86390351,86390351,8,39,0,0,27007,1489,1497,1416,1510,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
86590317,86590317,8,39,0,0,27003,1489,1497,1416,1511,2016,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
86807136,86807136,8,39,0,0,27002,1488,1497,1416,1512,2015,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
87007117,87007117,8,39,0,0,27004,1489,1497,1416,1511,2016,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
87196954,87196954,8,39,0,0,27001,1488,1497,1416,1511,2016,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
87416720,87416720,8,39,0,0,27001,1488,1498,1415,1512,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
87609532,87609532,8,39,0,0,27006,1488,1498,1415,1512,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
87805518,87805518,8,39,0,0,27002,1489,1497,1416,1511,2016,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
88014415,88014415,8,39,0,0,26998,1489,1497,1416,1510,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
88222323,88222323,8,39,0,0,27002,1488,1498,1415,1511,2016,992,991,991,0,0,0,0,0,0,0,0,0,0,0,0,2
88415150,88415150,8,39,0,0,27000,1489,1497,1416,1511,2016,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
88635159,88635159,8,39,0,0,27003,1489,1497,1416,1511,2016,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
88827937,88827937,8,39,0,0,27008,1488,1498,1415,1512,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
89019929,89019929,8,39,0,0,27003,1489,1497,1416,1511,2016,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
89220752,89220752,8,39,0,0,27001,1488,1497,1416,1510,2016,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
89440756,89440756,8,39,0,0,26998,1488,1497,1416,1511,2016,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
89637529,89637529,8,39,0,0,27012,1488,1498,1415,1510,2016,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
89833538,89833538,8,39,0,0,27001,1488,1497,1416,1512,2015,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
90037518,90037518,8,39,0,0,26996,1489,1497,1416,1511,2016,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
90234432,90234432,8,39,0,0,27003,1488,1498,1415,1512,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
90454331,90454331,8,39,0,0,27011,1489,1497,1416,1511,2016,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
90647135,90647135,8,39,0,0,27006,1489,1497,1416,1511,2016,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
90847117,90847117,8,39,0,0,27006,1488,1498,1415,1512,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
91043938,91043938,8,39,0,0,27004,1489,1497,1416,1511,2016,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
91263920,91263920,8,39,0,0,27005,1488,1497,1416,1511,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
91464737,91464737,8,39,0,0,27005,1488,1497,1416,1510,2016,992,991,991,0,0,0,0,0,0,0,0,0,0,0,0,2
91672750,91672750,8,39,0,0,27003,1489,1497,1416,1511,2016,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
91869539,91869539,8,39,0,0,27002,1488,1498,1415,1511,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
92057536,92057536,8,39,0,0,27005,1488,1498,1415,1512,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
92262337,92262337,8,39,0,0,27006,1488,1498,1415,1510,2016,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
92462526,92462526,8,39,0,0,27005,1488,1497,1416,1512,2015,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
92679352,92679352,8,39,0,0,27007,1488,1498,1415,1512,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
92871159,92871159,8,39,0,0,27005,1488,1497,1416,1511,2016,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
93091117,93091117,8,39,0,0,27006,1489,1497,1416,1511,2016,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
93287970,93287970,8,39,0,0,27003,1488,1497,1416,1511,2016,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
93483937,93483937,8,39,0,0,27004,1488,1498,1415,1512,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
93701534,93701534,8,39,0,0,27003,1488,1498,1415,1512,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
93898335,93898335,8,39,0,0,27002,1489,1497,1416,1511,2016,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
94098329,94098329,8,39,0,0,27002,1488,1498,1415,1512,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
94295171,94295171,8,39,0,0,27001,1488,1498,1415,1511,2016,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
94503133,94503133,8,39,0,0,26999,1488,1498,1415,1512,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
94703117,94703117,8,39,0,0,27003,1488,1497,1416,1511,2016,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
94915935,94915935,8,39,0,0,26993,1489,1497,1416,1510,2016,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
95115917,95115917,8,39,0,0,27002,1488,1497,1416,1512,2015,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
95312738,95312738,8,39,0,0,27003,1489,1497,1416,1511,2016,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
95516721,95516721,8,39,0,0,27002,1488,1498,1415,1512,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
95717541,95717541,8,39,0,0,27005,1488,1498,1415,1512,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
95921726,95921726,8,39,0,0,27002,1488,1498,1415,1512,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
96126336,96126336,8,39,0,0,27000,1488,1498,1415,1512,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
96322342,96322342,8,39,0,0,27008,1488,1498,1415,1510,2016,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
96523129,96523129,8,39,0,0,27002,1489,1497,1416,1510,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
96727133,96727133,8,39,0,0,27001,1488,1498,1415,1511,2016,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
96924738,96924738,8,39,0,0,27003,1489,1497,1416,1511,2016,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
97144999,97144999,8,39,0,0,27003,1489,1497,1416,1511,2016,992,991,992,0,0,0,0,0,0,0,0,0,0,0,0,2
97345543,97345543,8,39,0,0,27001,1488,1497,1416,1510,2016,992,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
97541725,97541725,8,39,0,0,27002,1488,1498,1415,1512,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
97758563,97758563,8,39,0,0,27004,1488,1498,1415,1512,2016,991,992,991,0,0,0,0,0,0,0,0,0,0,0,0,2
