,Unnamed: 0,Unnamed: 0.1,timestamp,time_utc_usec,lat,lon,alt,noise_per_ms,jamming_indicator,vel_m_s,heading,satellites_used,load,ram_usage,voltage_filtered_v,remaining,warning,discharged_mah,noise,remote_noise,txbuf,rssi,remote_rssi,rxerrors,fix,baro_temp_celcius,baro_pressure_pa,landed,ground_contact,time
103,103,103,161069780,1554314255199860,323874131,-1170773584,0.03,75,3,10.208,,18,0.42124158,0.64110917,11.199206,0.6374658000000001,0,529.3581,65.0,78.0,95.0,152.0,155.0,119.0,0.0,40.37,101622.0,0.0,0.0,103
104,104,104,162070371,1554314256199860,323873979,-1170774302,0.03,76,4,5.1860003,,18,0.41942799999999997,0.64110917,11.259734,0.64935285,0,534.34033,61.0,71.0,100.0,155.0,158.0,119.0,0.0,40.32,101622.0,0.0,0.0,104
105,105,105,163070800,1554314257199859,323874324,-1170774458,0.03,75,12,5.3160004999999995,,18,0.43897759999999997,0.64110917,11.263185499999999,0.6511319000000001,0,539.673,67.0,73.0,100.0,158.0,160.0,119.0,0.0,40.27,101642.0,0.0,0.0,105
106,106,106,164068038,1554314258199859,323874810,-1170773935,0.03,75,3,9.642000000000001,,18,0.42194432,0.64110917,11.215167,0.64297897,0,545.83594,65.0,67.0,93.0,159.0,163.0,119.0,0.0,40.219997,101644.99,0.0,0.0,106
107,107,107,165066225,1554314259199859,323875386,-1170772952,0.04,76,4,13.038001,,18,0.42100072,0.64110917,11.143338,0.6279262,0,552.6457,67.0,149.0,100.0,159.0,163.0,119.0,0.0,40.17,101641.0,0.0,0.0,107
108,108,108,166072801,1554314260199858,323876098,-1170771708,0.04,76,4,15.108001000000002,,18,0.42259455,0.64110917,11.119525999999999,0.62330705,0,559.27936,64.0,70.0,96.0,150.0,154.0,119.0,0.0,40.11,101625.99,0.0,0.0,108
109,109,109,167067491,1554314261199858,323876994,-1170770409,0.04,75,14,16.45,,18,0.41293149999999995,0.64110917,11.052397000000001,0.61080056,0,566.8991,63.0,73.0,98.0,145.0,151.0,119.0,0.0,40.07,101632.99,0.0,0.0,109
110,110,110,168072027,1554314262199857,323878001,-1170769035,0.04,75,18,17.605001,,18,0.43064392,0.64110917,11.003749000000001,0.6014326,0,574.70105,69.0,72.0,91.0,151.0,157.0,119.0,0.0,40.01,101632.99,0.0,0.0,110
111,111,111,169072020,1554314263199857,323879083,-1170767582,0.04,75,3,18.512001,,18,0.4234045,0.64110917,10.95294,0.5888613,0,582.9217,63.0,97.0,94.0,144.0,148.0,119.0,0.0,39.969997,101625.99,0.0,0.0,111
112,112,112,170070096,1554314264199857,323879960,-1170765938,0.04,75,3,17.966002,,18,0.42665035,0.64110917,10.960458000000001,0.58813125,0,590.7320599999998,67.0,66.0,92.0,142.0,149.0,119.0,0.0,39.92,101631.0,0.0,0.0,112
113,113,113,171066667,1554314265199856,323880447,-1170764106,0.04,75,8,18.533,,18,0.42538506,0.64110917,10.951742999999999,0.586119,0,598.56165,63.0,71.0,100.0,139.0,140.0,119.0,0.0,39.86,101630.0,0.0,0.0,113
114,114,114,172068572,1554314266199856,323880674,-1170762118,0.04,75,3,19.133001,,18,0.4271847,0.64110917,10.952326,0.5853946999999999,0,606.2752,64.0,72.0,96.0,149.0,153.0,119.0,0.0,39.809998,101624.0,0.0,0.0,114
115,115,115,173069499,1554314267199856,323880622,-1170760069,0.04,70,3,18.79,,18,0.42914635,0.64110917,11.042722999999999,0.59265405,0,613.0043,66.0,69.0,96.0,138.0,140.0,119.0,0.0,39.76,101607.99,0.0,0.0,115
116,116,116,174067028,1554314268199855,323880202,-1170758411,0.04,65,4,12.512001,,18,0.41851038,0.64110917,11.248381,0.62264806,0,616.7463,63.0,125.0,100.0,146.0,152.0,119.0,0.0,39.71,101598.0,0.0,0.0,116
117,117,117,175067022,1554314269199855,323879809,-1170757652,0.04,65,3,4.6600003,,18,0.427091,0.64110917,11.207616,0.62232095,0,622.3201,62.0,63.0,93.0,157.0,159.0,119.0,0.0,39.649998,101582.0,0.0,0.0,117
118,118,118,176073636,1554314270199855,323879568,-1170757691,0.04,65,6,4.4880004,,18,0.42879796,0.64110917,11.164955,0.61886626,0,628.4704,66.0,70.0,100.0,158.0,161.0,119.0,0.0,39.6,101588.99,0.0,0.0,118
119,119,119,177071246,1554314271199854,323879184,-1170758208,0.04,70,5,8.168,,18,0.41803432,0.64110917,11.118905999999999,0.6154602,0,635.12305,66.0,75.0,100.0,158.0,159.0,119.0,0.0,39.55,101580.0,0.0,0.0,119
120,120,120,178070098,1554314272199854,323878658,-1170759001,0.04,70,17,10.574000000000002,,18,0.42809558,0.64110917,11.041795,0.6026314,0,642.4967,60.0,65.0,100.0,147.0,154.0,119.0,0.0,39.489998,101580.0,0.0,0.0,120
121,121,121,179079027,1554314273199854,323878066,-1170759983,0.04,70,4,11.702001,,18,0.42285657,0.64110917,10.978323,0.5903447,0,650.37854,68.0,68.0,79.0,153.0,152.0,119.0,0.0,39.45,101575.99,0.0,0.0,121
122,122,122,180082073,1554314274199853,323877430,-1170761109,0.04,70,5,12.331,,18,0.42369914,0.64110917,11.023156,0.5936435,0,657.31445,75.0,72.0,83.0,158.0,162.0,119.0,0.0,39.39,101578.0,0.0,0.0,122
123,123,123,181075196,1554314275199853,323877133,-1170762165,0.04,76,7,8.0460005,,18,0.42016226,0.64110917,11.180305,0.61249954,0,661.7743,67.0,95.0,100.0,158.0,162.0,119.0,0.0,39.34,101550.99,0.0,0.0,123
124,124,124,182079436,1554314276199852,323877493,-1170762718,0.04,76,4,7.6229999999999976,,18,0.4196238000000001,0.64110917,11.172993,0.6148904000000001,0,667.53613,68.0,74.0,100.0,156.0,159.0,119.0,0.0,39.29,101566.0,0.0,0.0,124
125,125,125,183076016,1554314277199852,323878290,-1170762843,0.04,76,3,10.528001,,17,0.42812204,0.64110917,11.074396,0.60190946,0,674.7052,65.0,75.0,100.0,159.0,163.0,119.0,0.0,39.239998,101571.0,0.0,0.0,125
126,126,126,184080024,1554314278199852,323879364,-1170762770,0.04,76,4,13.083,,18,0.41919684,0.64110917,10.975228,0.58285743,0,682.8145,64.0,72.0,100.0,153.0,163.0,119.0,0.0,39.18,101572.0,0.0,0.0,126
127,127,127,185078092,1554314279199851,323880568,-1170762760,0.04,76,14,13.149000000000001,,18,0.43098223,0.64110917,11.006161,0.5883668000000001,0,689.7826,63.0,68.0,94.0,127.0,126.0,119.0,0.0,39.129996999999996,101572.0,0.0,0.0,127
128,128,128,186074345,1554314280199851,323881548,-1170763274,0.04,76,9,11.222000000000001,,18,0.4165514,0.64110917,11.042382,0.5944026,0,696.14484,66.0,68.0,99.0,133.0,139.0,119.0,0.0,39.07,101550.99,0.0,0.0,128
129,129,129,187072050,1554314281199851,323882153,-1170764160,0.04,76,4,10.524000000000001,,17,0.43016398,0.64110917,11.055999,0.5978978,0,702.61316,66.0,70.0,99.0,134.0,136.0,119.0,0.0,39.02,101555.0,0.0,0.0,129
130,130,130,188075142,1554314282199850,323882372,-1170765215,0.04,76,4,10.429001,,18,0.41637677,0.64110917,11.017038000000001,0.5894683000000001,0,709.5138,60.0,61.0,100.0,137.0,142.0,119.0,0.0,38.96,101557.99,0.0,0.0,130
131,131,131,189076390,1554314283199850,323882189,-1170766357,0.04,76,4,11.558000999999999,,18,0.42842174,0.64110917,11.005388,0.5888755999999999,0,716.6057,63.0,69.0,99.0,138.0,142.0,119.0,0.0,38.91,101540.0,0.0,0.0,131
132,132,132,190080284,1554314284199850,323881793,-1170767565,0.04,76,10,12.457001,,17,0.43234880000000003,0.64110917,11.028039,0.59476787,0,723.1510599999997,66.0,72.0,92.0,146.0,151.0,119.0,0.0,38.86,101525.99,0.0,0.0,132
133,133,133,191066568,1554314285199849,323881241,-1170768758,0.04,76,4,12.9140005,,17,0.4236672,0.64110917,11.017874,0.5899361,0,729.918,60.0,67.0,94.0,154.0,158.0,119.0,0.0,38.8,101537.0,0.0,0.0,133
134,134,134,192073646,1554314286199849,323880509,-1170769827,0.04,76,4,12.058000999999999,,17,0.43171966,0.64110917,10.997418,0.58195907,0,737.0868,77.0,62.0,100.0,154.0,159.0,119.0,0.0,38.75,101510.0,0.0,0.0,134
135,135,135,193072039,1554314287199849,323879559,-1170769972,0.04,81,4,10.733001,,17,0.42779452,0.64110917,11.00792,0.585635,0,743.91486,61.0,71.0,96.0,135.0,134.0,119.0,0.0,38.69,101513.0,0.0,0.0,135
136,136,136,194082079,1554314288199848,323878770,-1170769201,0.05,81,5,11.876,,17,0.42775112,0.64110917,10.994782,0.5804456,0,751.0006,69.0,73.0,100.0,135.0,140.0,119.0,0.0,38.64,101487.0,0.0,0.0,136
137,137,137,195075239,1554314289199848,323878537,-1170767989,0.05,76,4,12.474001,,17,0.41337544,0.64110917,11.061411,0.59809524,0,757.1583,66.0,73.0,99.0,136.0,140.0,119.0,0.0,38.59,101476.99,0.0,0.0,137
138,138,138,196076159,1554314290199847,323878760,-1170766614,0.05,76,5,13.724001000000001,,17,0.42810947,0.64110917,11.154608,0.6150587,0,761.9518400000003,62.0,59.0,90.0,135.0,137.0,119.0,0.0,38.54,101465.0,0.0,0.0,138
139,139,139,197073869,1554314291199847,323879188,-1170765181,0.05,76,35,14.943001,,18,0.42597896,0.64110917,11.152614,0.61343986,0,767.3424,66.0,73.0,93.0,146.0,152.0,119.0,0.0,38.489998,101456.0,0.0,0.0,139
140,140,140,198077046,1554314292199847,323879762,-1170763667,0.05,76,11,16.625,,18,0.4252262,0.64110917,11.12159,0.60997087,0,773.4379,68.0,68.0,97.0,138.0,148.0,119.0,0.0,38.44,101465.0,0.0,0.0,140
141,141,141,199071671,1554314293199846,323880453,-1170762070,0.05,81,4,17.489,,18,0.42580664,0.64110917,11.071494,0.59506255,0,779.94775,61.0,71.0,98.0,144.0,147.0,119.0,0.0,38.39,101475.99,0.0,0.0,141
142,142,142,200072268,1554314294199846,323881022,-1170760314,0.05,81,3,17.454,,17,0.42080122,0.64110917,11.054572,0.5904148,0,786.5403,66.0,69.0,100.0,142.0,145.0,119.0,0.0,38.329997999999996,101496.0,0.0,0.0,142
143,143,143,201072826,1554314295199846,323881013,-1170758537,0.05,75,10,15.499001000000002,,18,0.42037803,0.64110917,11.047044,0.58825094,0,793.1355,63.0,66.0,96.0,145.0,148.0,119.0,0.0,38.28,101468.0,0.0,0.0,143
144,144,144,202075914,1554314296199845,323880511,-1170757452,0.05,75,7,7.5340004,,18,0.41405153,0.64110917,11.045622999999999,0.5879429,0,799.4657,70.0,64.0,81.0,148.0,153.0,119.0,0.0,38.23,101463.0,0.0,0.0,144
145,145,145,203068045,1554314297199845,323880016,-1170757348,0.05,70,8,5.4179999999999975,,18,0.4340552,0.64110917,11.088855,0.600992,0,805.33655,67.0,75.0,100.0,144.0,152.0,119.0,0.0,38.18,101449.0,0.0,0.0,145
146,146,146,204072016,1554314298199845,323879568,-1170757768,0.05,70,4,7.4730005,,18,0.41894835,0.64110917,11.142308,0.6097991999999999,0,810.4517,73.0,74.0,96.0,133.0,134.0,119.0,0.0,38.129996999999996,101434.0,0.0,0.0,146
147,147,147,205071295,1554314299199844,323879197,-1170758510,0.05,70,3,8.820001,,18,0.43720436,0.64110917,11.166939999999999,0.61432105,0,815.6278,63.0,128.0,99.0,134.0,139.0,119.0,0.0,38.09,101432.99,0.0,0.0,147
148,148,148,206072201,1554314300199844,323879069,-1170759489,0.05,70,3,9.7960005,,18,0.42297643,0.64110917,11.182260000000001,0.6179703000000001,0,820.7448,61.0,68.0,93.0,145.0,151.0,119.0,0.0,38.03,101442.0,0.0,0.0,148
149,149,149,207085046,1554314301199844,323879134,-1170760563,0.05,70,7,10.530999999999999,,18,0.42494547,0.64110917,11.169823,0.6157729999999999,0,826.0538,64.0,74.0,92.0,142.0,145.0,119.0,0.0,37.98,101459.0,0.0,0.0,149
150,150,150,208075044,1554314302199843,323879355,-1170761712,0.05,70,4,11.942,,18,0.42819822,0.64110917,10.994039,0.58093816,0,834.1143,64.0,72.0,95.0,141.0,146.0,119.0,0.0,37.93,101469.99,0.0,0.0,150
151,151,151,209083749,1554314303199843,323879718,-1170762969,0.05,70,4,12.6380005,,18,0.41761267,0.64110917,11.07155,0.59842044,0,839.6792,67.0,79.0,100.0,144.0,146.0,119.0,0.0,37.87,101480.0,0.0,0.0,151
152,152,152,210085025,1554314304199843,323880132,-1170764192,0.04,70,4,12.5390005,,18,0.42021620000000004,0.64110917,11.076012,0.5949839,0,845.5825,67.0,125.0,100.0,144.0,148.0,119.0,0.0,37.82,101490.0,0.0,0.0,152
153,153,153,211080043,1554314305199842,323880418,-1170765450,0.04,70,4,11.999001,,18,0.42847198,0.64110917,11.086228,0.5967376999999999,0,851.4994,65.0,71.0,100.0,142.0,146.0,119.0,0.0,37.77,101553.0,0.0,0.0,153
154,154,154,212081019,1554314306199842,323880309,-1170766692,0.04,70,13,11.993001,,18,0.42939126,0.64110917,11.099310000000001,0.60065156,0,857.27545,66.0,78.0,100.0,146.0,151.0,119.0,0.0,37.73,101557.0,0.0,0.0,154
155,155,155,213077171,1554314307199842,323879958,-1170767882,0.04,70,4,11.775001,,18,0.42451507,0.64110917,11.081636,0.59391624,0,863.2992,63.0,68.0,100.0,153.0,157.0,119.0,0.0,37.67,101568.0,0.0,0.0,155
156,156,156,214076021,1554314308199841,323879346,-1170768947,0.04,70,3,12.143001,,17,0.42414492,0.64110917,11.038916,0.5831917,0,866.7543,64.0,66.0,83.0,165.0,170.0,119.0,0.0,37.62,101615.0,0.0,0.0,156
157,157,157,215072016,1554314309199841,323878329,-1170769664,0.04,70,3,14.276001,,17,0.4279405,0.64110917,10.813505000000001,0.5389335999999999,0,880.8467400000003,64.0,68.0,100.0,163.0,172.0,119.0,0.0,37.57,101601.99,0.0,0.0,157
158,158,158,216070077,1554314310199840,323877098,-1170770030,0.04,70,4,12.530000999999999,,18,0.41225755,0.64110917,10.776327,0.5301164,0,889.6549699999997,69.0,70.0,100.0,156.0,159.0,119.0,0.0,37.52,101568.0,0.0,0.0,158
159,159,159,217070123,1554314311199840,323876132,-1170770185,0.05,70,4,9.325001,,18,0.42856973,0.64110917,10.928672,0.5634939999999999,0,895.4833,71.0,69.0,100.0,156.0,160.0,119.0,0.0,37.469997,101496.0,0.0,0.0,159
160,160,160,218075867,1554314312199840,323875399,-1170770230,0.05,70,3,7.2330003,,18,0.4306839,0.64110917,10.990913,0.57243186,0,898.3269,66.0,67.0,96.0,160.0,163.0,119.0,0.0,37.42,101434.0,0.0,0.0,160
161,161,161,219074074,1554314313199839,323874939,-1170770239,0.05,65,3,2.7170002,,18,0.42948556,0.64110917,11.232721000000002,0.6006090999999999,0,902.99115,64.0,74.0,100.0,162.0,165.0,119.0,0.0,37.37,101388.0,0.0,0.0,161
162,162,162,220078133,1554314314199839,323874679,-1170770178,0.05,65,3,4.674000299999999,,17,0.42725843,0.64110917,11.224621,0.6032365,0,905.29645,65.0,77.0,97.0,157.0,162.0,119.0,0.0,37.32,101399.0,0.0,0.0,162
163,163,163,221072035,1554314315199839,323874190,-1170769844,0.05,61,4,7.4480004,,17,0.41848397,0.64110917,11.241719,0.6119879,0,909.5608,65.0,75.0,100.0,130.0,136.0,119.0,0.0,37.28,101390.0,0.0,0.0,163
164,164,164,222081351,1554314316199838,323873827,-1170769148,0.05,66,3,8.434,,17,0.43129104,0.64110917,11.253377,0.6181886999999999,0,913.7056,64.0,72.0,96.0,131.0,137.0,119.0,0.0,37.219997,101424.0,0.0,0.0,164
165,165,165,223084032,1554314317199838,323873787,-1170768184,0.05,66,7,9.754000999999999,,17,0.42258495,0.64110917,11.253396,0.6195505,0,918.0714,66.0,61.0,95.0,141.0,145.0,119.0,0.0,37.17,101425.0,0.0,0.0,165
166,166,166,224068231,1554314318199838,323873871,-1170767262,0.05,66,4,6.466,,17,0.4285326,0.64110917,11.250794,0.6131757,0,922.3634,69.0,70.0,88.0,153.0,158.0,119.0,0.0,37.12,101442.0,0.0,0.0,166
167,167,167,225077414,1554314319199837,323873917,-1170766800,0.05,66,6,2.3200002,,17,0.42376077,0.64110917,11.2014675,0.6024149000000001,0,927.62103,70.0,72.0,87.0,158.0,164.0,119.0,0.0,37.07,101463.99,0.0,0.0,167
168,168,168,226071172,1554314320199837,323873915,-1170766670,0.05,66,4,0.38799999999999996,,17,0.42442608,0.64110917,11.206958,0.60632306,0,932.4652,90.0,70.0,92.0,158.0,164.0,119.0,0.0,37.02,101473.0,0.0,0.0,168
169,169,169,227072214,1554314321199837,323873928,-1170766653,0.05,70,18,0.10200000599999999,,18,0.43298924,0.64110917,11.232901,0.6174143,0,936.72876,66.0,70.0,100.0,161.0,164.0,119.0,0.0,36.969997,101472.0,0.0,0.0,169
170,170,170,228082071,1554314322199836,323873924,-1170766660,0.05,70,4,0.116000004,,18,0.42226928,0.64110917,11.260256,0.6252764000000001,0,940.7948,65.0,67.0,93.0,164.0,167.0,119.0,0.0,36.93,101475.0,0.0,0.0,170
171,171,171,229083029,1554314323199836,323873917,-1170766664,0.05,70,4,0.365,,18,0.4309541,0.64110917,11.275874,0.6285208000000001,0,944.83704,63.0,71.0,91.0,167.0,169.0,119.0,0.0,36.88,101482.99,0.0,0.0,171
172,172,172,230076018,1554314324199836,323873905,-1170766663,0.05,70,4,0.16700001,,18,0.4218316,0.64110917,11.282380999999999,0.62643176,0,949.0318,66.0,74.0,97.0,169.0,173.0,119.0,0.0,36.829997999999996,101494.99,0.0,0.0,172
173,173,173,231075028,1554314325199835,323873885,-1170766664,0.04,70,4,0.55300003,,18,0.42632395,0.64110917,11.291368499999999,0.6294187,0,952.95605,60.0,80.0,100.0,169.0,173.0,119.0,0.0,36.8,101501.99,0.0,0.0,173
174,174,174,232075043,1554314326199835,323873904,-1170766533,0.04,70,3,2.239,,18,0.42094016,0.64110917,11.2821245,0.63054353,0,957.1279,66.0,68.0,100.0,169.0,173.0,119.0,0.0,36.75,101521.0,0.0,0.0,174
175,175,175,233076028,1554314327199835,323873956,-1170766297,0.04,70,4,2.3260002,,18,0.42936802,0.64110917,11.280566,0.6343916,0,961.3973,65.0,74.0,99.0,161.0,166.0,119.0,0.0,36.69,101536.0,0.0,0.0,175
176,176,176,234075083,1554314328199834,323874025,-1170766037,0.04,70,6,2.3730001,,18,0.42274565,0.64110917,11.269214999999999,0.6341637,0,965.70825,63.0,73.0,99.0,162.0,161.0,119.0,0.0,36.66,101551.99,0.0,0.0,176
177,177,177,235081027,1554314329199834,323874110,-1170765904,0.04,70,5,0.65300006,,18,0.42147452,0.64110917,11.275672,0.62951976,0,969.88184,63.0,74.0,100.0,166.0,170.0,119.0,0.0,36.61,101550.99,0.0,0.0,177
178,178,178,236088202,1554314330199834,323874111,-1170765893,0.04,70,11,0.22399999999999998,,18,0.41898066,0.64110917,11.298663000000001,0.63325673,0,973.6145,76.0,67.0,97.0,168.0,172.0,119.0,0.0,36.57,101563.99,0.0,0.0,178
179,179,179,237066194,1554314331199833,323874092,-1170765904,0.04,70,3,0.21600000000000005,,18,0.41544127,0.64110917,11.307656,0.63522893,0,977.3911,100.0,58.0,96.0,170.0,174.0,119.0,0.0,36.52,101572.0,0.0,0.0,179
180,180,180,238075029,1554314332199833,323874075,-1170765902,0.04,70,4,0.11000001,,18,0.42120379999999996,0.64110917,11.316844999999999,0.6392072,0,981.27045,62.0,68.0,100.0,170.0,175.0,119.0,0.0,36.48,101587.0,0.0,0.0,180
181,181,181,239077450,1554314333199833,323874073,-1170765905,0.04,70,4,0.135,,18,0.3838625,0.64110917,11.320652,0.6398351999999999,0,985.0612,66.0,67.0,98.0,170.0,175.0,119.0,0.0,36.44,101592.0,0.0,0.0,181
182,182,182,240082124,1554314334199832,323874074,-1170765908,0.03,70,3,0.11900000000000001,,18,0.38365608,0.64110917,11.318913,0.6390684,0,988.8554,67.0,77.0,99.0,174.0,178.0,119.0,0.0,36.399998,101616.0,0.0,0.0,182
183,183,183,241075396,1554314335199832,323874082,-1170765915,0.03,70,3,0.37,,18,0.3987425,0.64110917,11.312941,0.63678104,0,992.7135599999999,63.0,72.0,99.0,172.0,176.0,119.0,0.0,36.35,101619.99,0.0,0.0,183
184,184,184,242073317,1554314336199832,323874166,-1170765797,0.03,75,5,2.4850001,,17,0.42063957,0.64110917,11.299855,0.6351517,0,996.7457,66.0,61.0,100.0,170.0,172.0,119.0,0.0,36.309998,101642.0,0.0,0.0,184
185,185,185,243067755,1554314337199831,323874205,-1170765525,0.03,75,4,2.4659999999999997,,17,0.41718912,0.64110917,11.275041,0.6330498,0,1001.10925,68.0,69.0,99.0,170.0,170.0,119.0,0.0,36.28,101656.0,0.0,0.0,185
186,186,186,244073021,1554314338199831,323874187,-1170765377,0.03,75,4,0.305,,17,0.41536660000000003,0.64110917,11.254992999999999,0.62552625,0,1005.7841,65.0,75.0,94.0,170.0,171.0,119.0,0.0,36.239998,101659.0,0.0,0.0,186
187,187,187,245075051,1554314339199831,323874184,-1170765355,0.03,75,4,0.32000002,,17,0.4334295999999999,0.64110917,11.297659,0.6299389,0,1009.4797,69.0,73.0,99.0,170.0,173.0,119.0,0.0,36.2,101663.0,0.0,0.0,187
188,188,188,246083016,1554314340199830,323874218,-1170765243,0.03,81,4,2.3240001,,16,0.41864579999999996,0.64110917,11.292141,0.63053256,0,1013.5005,66.0,70.0,100.0,168.0,171.0,119.0,0.0,36.16,101675.99,0.0,0.0,188
189,189,189,247069029,1554314341199830,323874269,-1170765066,0.03,80,4,0.611,,17,0.4256202,0.64110917,11.288179,0.6298016,0,1017.6667,66.0,66.0,87.0,164.0,168.0,119.0,0.0,36.12,101685.0,0.0,0.0,189
190,190,190,248079175,1554314342199830,323874258,-1170765055,0.03,80,4,0.15,,17,0.41977638,0.64110917,11.284247,0.6281856,0,1021.6721,65.0,71.0,86.0,170.0,169.0,119.0,0.0,36.09,101700.0,0.0,0.0,190
191,191,191,249077022,1554314343199829,323874253,-1170765044,0.03,80,14,0.22900002,,17,0.42753106,0.64110917,11.280903,0.6266510999999999,0,1025.7881,67.0,69.0,100.0,179.0,182.0,119.0,0.0,36.05,101710.0,0.0,0.0,191
192,192,192,250083015,1554314344199829,323874235,-1170765039,0.03,80,3,0.193,,17,0.41942745,0.64110917,11.29042,0.6295851,0,1029.7751,64.0,69.0,91.0,185.0,187.0,119.0,0.0,36.02,101717.0,0.0,0.0,192
193,193,193,251079718,1554314345199829,323874237,-1170765057,0.02,81,4,0.07700001,,17,0.39902705,0.64110917,11.296386,0.63357955,0,1033.7496,60.0,71.0,99.0,183.0,187.0,119.0,0.0,35.98,101732.0,0.0,0.0,193
194,194,194,252074071,1554314346199828,323874178,-1170764986,0.02,81,5,2.4720001,,17,0.42243046,0.64110917,11.264936,0.62972814,0,1038.1772,62.0,72.0,100.0,191.0,198.0,119.0,0.0,35.95,101754.0,0.0,0.0,194
195,195,195,253070322,1554314347199828,323874072,-1170764778,0.02,81,15,2.2580001,,17,0.42281234,0.64110917,11.238997,0.62466127,0,1042.8811,63.0,74.0,93.0,192.0,198.0,119.0,0.0,35.91,101761.0,0.0,0.0,195
196,196,196,254064148,1554314348199828,323874002,-1170764533,0.02,80,4,3.2660002999999995,,16,0.4321394,0.64110917,11.229338,0.62084514,0,1047.3844,64.0,77.0,99.0,197.0,200.0,119.0,0.0,35.88,101771.0,0.0,0.0,196
197,197,197,255077392,1554314349199827,323873880,-1170764345,0.02,80,4,0.87000006,,17,0.42608625,0.64110917,11.224863000000001,0.6175783,0,1052.0189,86.0,75.0,97.0,198.0,202.0,119.0,0.0,35.84,101771.0,0.0,0.0,197
198,198,198,256070941,1554314350199827,323873857,-1170764318,0.02,80,4,0.66800004,,17,0.425412,0.64110917,11.241577000000001,0.620858,0,1056.3368,77.0,80.0,100.0,200.0,205.0,119.0,0.0,35.809998,101780.0,0.0,0.0,198
199,199,199,257079015,1554314351199827,323873814,-1170764299,0.02,75,6,0.7759999999999999,,17,0.41283685,0.64110917,11.259665,0.62001926,0,1060.4289999999999,73.0,80.0,97.0,188.0,192.0,119.0,0.0,35.77,101798.0,0.0,1.0,199
200,200,200,258074103,1554314352199826,323873796,-1170764291,0.02,75,4,0.275,,17,0.4166029000000001,0.64110917,11.255659,0.6183936999999999,0,1064.6064,75.0,96.0,100.0,179.0,182.0,119.0,0.0,35.75,101799.0,1.0,0.0,200
201,201,201,259071043,1554314353199826,323873788,-1170764303,0.02,75,4,0.528,,17,0.3833238,0.64110917,11.302525,0.6206034,0,1068.1202,77.0,67.0,96.0,179.0,182.0,119.0,0.0,35.71,101812.0,1.0,0.0,201
202,202,202,260073018,1554314354199826,323873788,-1170764314,0.02,81,4,0.048,,17,0.38699752,0.64110917,11.439209,0.6232384,0,1069.8042,65.0,80.0,100.0,179.0,181.0,119.0,0.0,35.68,101809.0,1.0,0.0,202
203,203,203,261074110,1554314355199825,323873783,-1170764312,0.02,81,5,0.125,,17,0.37760735,0.64110917,11.522345,0.6237219,0,1070.9423,63.0,68.0,100.0,179.0,181.0,119.0,0.0,35.649998,101807.0,1.0,0.0,203
204,204,204,262067376,1554314356199825,323873779,-1170764296,0.02,86,11,0.009000001,,17,0.38876784,0.64110917,11.5648575,0.6265376,0,1072.0701,73.0,64.0,100.0,179.0,181.0,119.0,0.0,35.63,101809.0,1.0,0.0,204
205,205,205,263073323,1554314357199825,323873770,-1170764279,0.02,86,3,0.027999999999999997,,17,0.37667972,0.64110917,11.588599,0.6297166999999999,0,1073.1992,73.0,70.0,100.0,179.0,178.0,119.0,0.0,35.6,101809.0,1.0,0.0,205
206,206,206,264075151,1554314358199824,323873760,-1170764263,0.02,86,4,0.049000002,,17,0.37890917,0.64110917,11.603423,0.63274986,0,1074.3410000000001,73.0,69.0,93.0,179.0,178.0,119.0,0.0,35.57,101803.0,1.0,0.0,206
207,207,207,265076107,1554314359199824,323873748,-1170764255,0.02,86,4,0.045,,17,0.38114983,0.64110917,11.6141,0.6356562,0,1075.4716,60.0,70.0,100.0,179.0,178.0,119.0,0.0,35.55,101811.0,1.0,0.0,207
